Arn_x,DataSetId,Name,CreatedTime,LastUpdatedTime,ImportMode,RowLevelPermissionTagConfigurationApplied,ColumnLevelPermissionRulesApplied,DataSetName,ScheduleId,Interval,DayOfWeek,DayOfMonth,Timezone,TimeOfTheDay,RefreshType,Arn_y
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/054116d9-2b33-4f05-a429-cc771ab0c1bc,054116d9-2b33-4f05-a429-cc771ab0c1bc,Show retention normalized,2023-05-19 10:12:14.697000+00:00,2023-09-09 15:00:33.132000+00:00,SPICE,False,False,Show retention normalized,ecf6df08-7036-4334-a058-1af68c326fce,WEEKLY,SATURDAY,,Asia/Calcutta,20:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/054116d9-2b33-4f05-a429-cc771ab0c1bc/refresh-schedule/ecf6df08-7036-4334-a058-1af68c326fce
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0541a9ff-b5c1-4bd6-91a1-1c79b18bf126,0541a9ff-b5c1-4bd6-91a1-1c79b18bf126,notification_count_automated,2023-04-19 11:11:39.190000+00:00,2023-06-13 05:56:29.452000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/05559052-af18-4596-9386-a54e1dc65e37,05559052-af18-4596-9386-a54e1dc65e37,Novels Retention Redshift,2023-04-25 12:42:24.986000+00:00,2023-09-11 08:07:44.286000+00:00,SPICE,False,False,Novels Retention Redshift,d99a0895-0b67-46dc-a986-2d04af8cc32e,DAILY,,,Asia/Calcutta,11:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/05559052-af18-4596-9386-a54e1dc65e37/refresh-schedule/d99a0895-0b67-46dc-a986-2d04af8cc32e
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0559c1c3-0af1-4c94-aa95-0ee532e0494d,0559c1c3-0af1-4c94-aa95-0ee532e0494d,Paying Users Retention on Trnx Date Cohort Novel Redshift,2023-01-10 09:15:01.906000+00:00,2023-09-04 14:00:25.206000+00:00,SPICE,False,False,Paying Users Retention on Trnx Date Cohort Novel Redshift,38ca65b8-3647-41da-bc40-fd6658f41d00,WEEKLY,MONDAY,,Asia/Calcutta,18:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0559c1c3-0af1-4c94-aa95-0ee532e0494d/refresh-schedule/38ca65b8-3647-41da-bc40-fd6658f41d00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0565c7d5-9bdb-45f3-9ac5-3f178a05090d,0565c7d5-9bdb-45f3-9ac5-3f178a05090d,Show_Summary,2021-01-01 08:26:01.775000+00:00,2022-01-04 07:22:12.510000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/058ee1d2-5a45-40d2-9442-69dce8f601aa,058ee1d2-5a45-40d2-9442-69dce8f601aa,Referral Tracking Redshift,2023-02-15 12:53:03.117000+00:00,2023-05-29 04:44:03.433000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/05c698f2-d73a-4812-be44-bdd639a58bf5,05c698f2-d73a-4812-be44-bdd639a58bf5,hotel_raaz_mahal_exp,2022-04-18 07:24:24.003000+00:00,2022-07-08 07:33:09.628000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/05d0f64f-ac10-4734-aae3-487a3f49a1ec,05d0f64f-ac10-4734-aae3-487a3f49a1ec,Sales Pipeline,2021-09-14 12:03:54.942000+00:00,2022-06-12 05:33:14.068000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/061f8ead-6fd1-4cc6-8cab-92f05f460125,061f8ead-6fd1-4cc6-8cab-92f05f460125,Impressions Json (Athena vs Redshift),2022-12-26 12:50:31.484000+00:00,2023-01-12 14:49:36.999000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/06274d71-9885-4e49-a832-10effa52574f,06274d71-9885-4e49-a832-10effa52574f,OTP funnel Tracking_Redshift,2023-04-27 06:40:24.468000+00:00,2023-09-11 04:40:08.646000+00:00,SPICE,False,False,OTP funnel Tracking_Redshift,32ad6d7d-ce8f-4a44-bbb6-f29e9dd3a371,DAILY,,,Asia/Calcutta,09:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/06274d71-9885-4e49-a832-10effa52574f/refresh-schedule/32ad6d7d-ce8f-4a44-bbb6-f29e9dd3a371
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/067bba3e-f977-47c7-9399-86ee9ba13794,067bba3e-f977-47c7-9399-86ee9ba13794,Podcast CTR tracking,2021-09-30 10:48:22.282000+00:00,2022-08-03 12:02:34.519000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/06cdcb59-1ac3-4fb2-b984-a3a7c815458b,06cdcb59-1ac3-4fb2-b984-a3a7c815458b,Interstestial Ads experiment v1 - Updated,2023-08-04 13:20:40.330000+00:00,2023-09-11 09:18:03.970000+00:00,SPICE,False,False,Interstestial Ads experiment v1 - Updated,40e1bdc6-4b90-4ac3-a229-ab5e4ee9480b,DAILY,,,Asia/Calcutta,14:43,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/06cdcb59-1ac3-4fb2-b984-a3a7c815458b/refresh-schedule/40e1bdc6-4b90-4ac3-a229-ab5e4ee9480b
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/077413e3-9e94-4e30-ad4f-d5948052786c,077413e3-9e94-4e30-ad4f-d5948052786c,Rdau Eng Pending,2023-03-13 12:59:42.455000+00:00,2023-09-11 10:34:58.128000+00:00,SPICE,False,False,Rdau Eng Pending,1b59fb66-1788-41eb-b8b2-172a4c457e3a,DAILY,,,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/077413e3-9e94-4e30-ad4f-d5948052786c/refresh-schedule/1b59fb66-1788-41eb-b8b2-172a4c457e3a
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0774cb2d-c083-457f-8311-d9d825d58f77,0774cb2d-c083-457f-8311-d9d825d58f77,Ironsource,2023-01-17 06:33:06.968000+00:00,2023-06-01 08:30:48.488000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/07a85a71-f380-4c95-b67d-58249a2cb353,07a85a71-f380-4c95-b67d-58249a2cb353,Super Whales Fast Pass Retention Novels Redshift,2023-04-04 18:55:59.862000+00:00,2023-07-24 11:00:46.462000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/07aee4a8-d3db-44cf-8ec9-a26d5422d075,07aee4a8-d3db-44cf-8ec9-a26d5422d075,impression_daily_by_screenname,2023-09-01 05:51:11.632000+00:00,2023-09-01 07:17:54.442000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/07d4c20c-dc66-49e3-aa19-63694660caf8,07d4c20c-dc66-49e3-aa19-63694660caf8,AB Testing Activated Users Show Retention by Source,2023-06-15 09:45:14.828000+00:00,2023-09-10 12:38:53.882000+00:00,SPICE,False,False,AB Testing Activated Users Show Retention by Source,cd2cd375-4b7b-4f86-a774-df78bc22e75f,DAILY,,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/07d4c20c-dc66-49e3-aa19-63694660caf8/refresh-schedule/cd2cd375-4b7b-4f86-a774-df78bc22e75f
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/07f0ad4c-7f07-44d2-a3cb-b8c53901d832,07f0ad4c-7f07-44d2-a3cb-b8c53901d832,Last Instance Spend Churn return Novels v2,2023-04-26 12:55:38.311000+00:00,2023-09-11 11:36:05.715000+00:00,SPICE,False,False,Last Instance Spend Churn return Novels v2,67a90e5c-26f0-4f57-857c-a57a23b22897,WEEKLY,MONDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/07f0ad4c-7f07-44d2-a3cb-b8c53901d832/refresh-schedule/67a90e5c-26f0-4f57-857c-a57a23b22897
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/07fb21c9-6ba3-4d69-9e3a-f00af45e966c,07fb21c9-6ba3-4d69-9e3a-f00af45e966c,Monthly Paying User Retention - Calendar Month(DAU),2022-06-28 05:28:55.818000+00:00,2022-08-01 07:09:46.394000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0801f3fb-5ac5-4382-ac78-e80ec9d57908,0801f3fb-5ac5-4382-ac78-e80ec9d57908,Show Revenue Lifetime_RedShift,2023-02-28 13:50:36.680000+00:00,2023-09-05 06:38:44.950000+00:00,SPICE,False,False,Show Revenue Lifetime_RedShift,07c0fea8-0761-4904-b272-e39b6806ae81,WEEKLY,TUESDAY,,Asia/Calcutta,11:50,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0801f3fb-5ac5-4382-ac78-e80ec9d57908/refresh-schedule/07c0fea8-0761-4904-b272-e39b6806ae81
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/082c8deb-0504-4356-bc2d-1866730510fd,082c8deb-0504-4356-bc2d-1866730510fd,Weekly Engagement metrices by Installs Cohort (Redshift),2023-01-25 10:36:07.289000+00:00,2023-09-11 12:05:22.401000+00:00,SPICE,False,False,Weekly Engagement metrices by Installs Cohort (Redshift),bb020d74-fbf2-49ef-a59a-18553dfe109d,WEEKLY,MONDAY,,Asia/Calcutta,17:35,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/082c8deb-0504-4356-bc2d-1866730510fd/refresh-schedule/bb020d74-fbf2-49ef-a59a-18553dfe109d
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/084c55b5-d3e9-4a50-997f-eb8c9ebcf199,084c55b5-d3e9-4a50-997f-eb8c9ebcf199,Inactive users in last 7 days,2021-12-15 13:10:37.692000+00:00,2023-09-11 07:46:29.356000+00:00,SPICE,False,False,Inactive users in last 7 days,ea7b549d-d223-463e-8004-2d19a4c6af42,DAILY,,,Asia/Kolkata,13:15,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/084c55b5-d3e9-4a50-997f-eb8c9ebcf199/refresh-schedule/ea7b549d-d223-463e-8004-2d19a4c6af42
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0858fc46-27d1-4282-afb6-3b811a49db6f,0858fc46-27d1-4282-afb6-3b811a49db6f,SBW VIP Telugu Experiment Engagement Deep Dive,2023-09-09 08:17:42.693000+00:00,2023-09-11 06:51:55.960000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0868bcdd-6215-4df9-82e2-b3bc9fb9b454,0868bcdd-6215-4df9-82e2-b3bc9fb9b454,impression_daily_visual_algo_name,2023-09-04 13:25:55.456000+00:00,2023-09-11 08:26:03.598000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/08a36387-a248-4f62-8f05-4564d53c0ff0,08a36387-a248-4f62-8f05-4564d53c0ff0,stripe_vs_apple_pay_install_day_cohort,2023-01-12 06:35:44.779000+00:00,2023-01-12 06:40:03.359000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/08d69aad-b77e-40cb-9ace-0d308807067c,08d69aad-b77e-40cb-9ace-0d308807067c,Reactivation new experiment daily target count,2023-08-11 16:13:21.034000+00:00,2023-09-11 04:15:17.582000+00:00,SPICE,False,False,Reactivation new experiment daily target count,94d6db82-861e-48d7-a32d-1ca9baa32202,DAILY,,,Asia/Calcutta,09:37,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/08d69aad-b77e-40cb-9ace-0d308807067c/refresh-schedule/94d6db82-861e-48d7-a32d-1ca9baa32202
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/08e30a1a-6f2b-4a16-b808-e7f7bc343e04,08e30a1a-6f2b-4a16-b808-e7f7bc343e04,content_metric_female,2020-12-28 15:49:10.449000+00:00,2022-01-04 07:22:08.344000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/08fa3eeb-fcdf-4441-b3cc-f227f4857371,08fa3eeb-fcdf-4441-b3cc-f227f4857371,User retention v2,2021-02-24 07:46:20.564000+00:00,2023-07-02 09:30:03.501000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/090b7618-8213-4610-9078-30ed541b1ee6,090b7618-8213-4610-9078-30ed541b1ee6,New Users LDAU (Novel),2022-09-05 14:15:48.671000+00:00,2023-06-01 13:30:22.223000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0912b522-aff5-4a59-bbb7-7b14ff878de1,0912b522-aff5-4a59-bbb7-7b14ff878de1,Podcast_Weekly_Retention,2021-09-22 10:46:25.054000+00:00,2023-05-20 07:30:24.292000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0913761c-85c3-4c5f-aaf5-4c37a4d829b0,0913761c-85c3-4c5f-aaf5-4c37a4d829b0,New Users Weekly Retention,2021-10-27 05:48:21.601000+00:00,2023-03-16 06:29:51.855000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/099e837b-e245-4d68-8577-1594759c446e,099e837b-e245-4d68-8577-1594759c446e,City Movement Analysis 2.0,2022-09-21 11:32:42.264000+00:00,2022-09-21 11:34:09.359000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a156403-9311-45b1-8fd7-c7c8376a93b8,0a156403-9311-45b1-8fd7-c7c8376a93b8,User retention v2  resur,2021-05-10 11:41:56.101000+00:00,2022-01-04 07:22:00.673000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a17c4a4-1666-44db-81fd-f9c7f4462b4a,0a17c4a4-1666-44db-81fd-f9c7f4462b4a,Fast Pass Revenue Novel Redshift,2023-04-14 02:51:52.223000+00:00,2023-09-11 10:34:34.011000+00:00,SPICE,False,False,Fast Pass Revenue Novel Redshift,62e0f19e-ebd5-4f8c-ab01-b7da69c2d0e2,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a17c4a4-1666-44db-81fd-f9c7f4462b4a/refresh-schedule/62e0f19e-ebd5-4f8c-ab01-b7da69c2d0e2
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a2836e8-b2bb-4a96-9937-89d03289fdfe,0a2836e8-b2bb-4a96-9937-89d03289fdfe,Writers Experiment Engagement View Weekly (Activity),2023-07-18 16:42:00.635000+00:00,2023-09-11 10:51:09.520000+00:00,SPICE,False,False,Writers Experiment Engagement View Weekly (Activity),3cb50d3f-0df7-4a6b-81bc-ca9e28a0083f,DAILY,,,Asia/Calcutta,16:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a2836e8-b2bb-4a96-9937-89d03289fdfe/refresh-schedule/3cb50d3f-0df7-4a6b-81bc-ca9e28a0083f
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a31be5e-668b-4c69-a374-ccfaa4d97ee8,0a31be5e-668b-4c69-a374-ccfaa4d97ee8,Month on Revenue wrt Install Month - Redshift,2023-04-19 09:38:30.909000+00:00,2023-09-02 10:32:06.275000+00:00,SPICE,False,False,Month on Revenue wrt Install Month - Redshift,389d0983-3d68-4605-b847-51b891e1ff8b,MONTHLY,,2,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a31be5e-668b-4c69-a374-ccfaa4d97ee8/refresh-schedule/389d0983-3d68-4605-b847-51b891e1ff8b
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a3575bc-0b07-4f06-94d2-2a6ad41738d2,0a3575bc-0b07-4f06-94d2-2a6ad41738d2,Old Flow Campaigns,2023-03-15 07:39:22.857000+00:00,2023-03-15 10:05:47.597000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a69ade4-92e2-4553-a3bc-057b6c7ad938,0a69ade4-92e2-4553-a3bc-057b6c7ad938,coin_spend_per_week_median_info,2023-03-14 05:51:57.809000+00:00,2023-03-14 05:53:13.968000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a73f9f8-7bd2-4bcd-bd6f-7479104c3e74,0a73f9f8-7bd2-4bcd-bd6f-7479104c3e74,install_base_reactivation_cohort_dau,2023-07-04 08:29:26.902000+00:00,2023-07-31 16:55:35.913000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a7f5412-49a1-41e0-bc2c-07825e8b7dc5,0a7f5412-49a1-41e0-bc2c-07825e8b7dc5,Penguin MAU,2022-01-07 10:54:43.839000+00:00,2022-01-07 15:57:15.966000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a9c530b-3e28-41d7-9312-dd69f7a917b6,0a9c530b-3e28-41d7-9312-dd69f7a917b6,revenue install v2,2021-05-24 14:00:28.929000+00:00,2022-08-03 13:00:54.407000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0ad6e14a-8eb3-4643-974f-bc207098748e,0ad6e14a-8eb3-4643-974f-bc207098748e,Coin Balance at User Tag Level,2023-05-11 12:02:27.512000+00:00,2023-09-11 07:39:46.271000+00:00,SPICE,False,False,Coin Balance at User Tag Level,e3d8b776-bec9-46a0-9777-80599b00a1c7,DAILY,,,Asia/Calcutta,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0ad6e14a-8eb3-4643-974f-bc207098748e/refresh-schedule/e3d8b776-bec9-46a0-9777-80599b00a1c7
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0ae450c1-5e81-4158-aa34-19f9fe4d609f,0ae450c1-5e81-4158-aa34-19f9fe4d609f,partial_show_purchase,2022-07-12 12:06:22.005000+00:00,2022-08-30 11:23:03.897000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0b443d62-8523-488b-960e-c0385f34b7a0,0b443d62-8523-488b-960e-c0385f34b7a0,Novels MAU,2021-05-04 06:06:21.532000+00:00,2022-01-04 07:21:56.191000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0b695803-ea32-47ad-a80b-c173664cd443,0b695803-ea32-47ad-a80b-c173664cd443,Experiment Meta Novel,2022-12-26 09:52:47.076000+00:00,2022-12-26 09:53:02.215000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0b9b7a88-51e9-441c-bd78-3173e06c32e4,0b9b7a88-51e9-441c-bd78-3173e06c32e4,pdv2_dash,2022-11-25 13:07:25.490000+00:00,2022-12-13 13:30:18.182000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0bb516ce-bd7d-4bb2-9079-c110607f0d92,0bb516ce-bd7d-4bb2-9079-c110607f0d92,New custom SQL,2023-01-24 11:25:34.606000+00:00,2023-01-24 14:24:01.474000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0bc610e7-189b-4057-acde-7d883227decf,0bc610e7-189b-4057-acde-7d883227decf,Books Core Metrics redshift,2023-04-10 10:34:17.997000+00:00,2023-09-11 11:51:53.202000+00:00,SPICE,False,False,Books Core Metrics redshift,c8ff022d-a2ae-4b98-b3b8-fcbfd70a3c8a,DAILY,,,Asia/Calcutta,17:10,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0bc610e7-189b-4057-acde-7d883227decf/refresh-schedule/c8ff022d-a2ae-4b98-b3b8-fcbfd70a3c8a
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0bdbd3d0-136c-4a25-9c51-c84749424bfa,0bdbd3d0-136c-4a25-9c51-c84749424bfa,Business Review,2020-12-31 10:26:31.841000+00:00,2022-08-03 13:01:21.024000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0bff2c0d-4a66-444a-8ce6-1a674b7dff5f,0bff2c0d-4a66-444a-8ce6-1a674b7dff5f,DS-AP-EXPLORATION-EXP,2023-07-10 17:51:22.473000+00:00,2023-07-10 18:42:49.756000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0c14c289-5823-4e51-8ea0-74abdb8cbc94,0c14c289-5823-4e51-8ea0-74abdb8cbc94,AdMob,2023-01-19 13:09:27.292000+00:00,2023-06-01 08:31:12.130000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0c3d0da7-0d74-4c96-a2e3-8b9fb0ca907e,0c3d0da7-0d74-4c96-a2e3-8b9fb0ca907e,retention ana2,2021-02-05 08:29:41.714000+00:00,2022-01-04 07:22:14.241000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0c4297d1-fb18-452c-bdff-daab955e98e1,0c4297d1-fb18-452c-bdff-daab955e98e1,Payment Funnel Subscriptions,2021-09-02 12:13:57.769000+00:00,2023-05-26 07:22:08.879000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0cbb11a8-f819-414f-879b-ee0f840f03bc,0cbb11a8-f819-414f-879b-ee0f840f03bc,Playtime X Gender X Language,2021-10-11 11:04:10.540000+00:00,2022-04-30 19:04:50.876000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0ccc06f2-9d4e-4582-b315-cd64d3db7d08,0ccc06f2-9d4e-4582-b315-cd64d3db7d08,Subs+PPV Coin Pack wise txns experiments [redshift],2023-08-04 12:05:28.666000+00:00,2023-09-11 08:26:02.233000+00:00,SPICE,False,False,Subs+PPV Coin Pack wise txns experiments [redshift],65e209c7-2cf1-45f4-b9e2-8d1dff2c66e4,DAILY,,,Asia/Calcutta,13:15,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0ccc06f2-9d4e-4582-b315-cd64d3db7d08/refresh-schedule/65e209c7-2cf1-45f4-b9e2-8d1dff2c66e4
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0d310ab9-1f53-4ff7-a677-2f911353b21b,0d310ab9-1f53-4ff7-a677-2f911353b21b,People Overview,2021-09-14 12:03:54.907000+00:00,2022-06-12 05:33:15.928000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0d562b89-6a52-4935-b753-e6c6be2e2ca5,0d562b89-6a52-4935-b753-e6c6be2e2ca5,W VIP Calendar week,2022-01-27 14:55:12.349000+00:00,2022-11-02 05:15:02.240000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0d942f1e-6381-4653-8ff1-5948e3e2afc8,0d942f1e-6381-4653-8ff1-5948e3e2afc8,Amazing Inactive Books Redshift,2023-04-20 11:57:05.628000+00:00,2023-04-20 11:57:26.413000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0dc6b7f4-c50e-4443-a104-c21f508ce84c,0dc6b7f4-c50e-4443-a104-c21f508ce84c,Median Days Publish Gap,2023-05-10 15:18:26.039000+00:00,2023-09-11 11:40:09.315000+00:00,SPICE,False,False,Median Days Publish Gap,640591ca-75c8-4d10-9fe9-5a55ad385573,WEEKLY,MONDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0dc6b7f4-c50e-4443-a104-c21f508ce84c/refresh-schedule/640591ca-75c8-4d10-9fe9-5a55ad385573
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0dd952c7-1c84-42e4-870f-8518575590af,0dd952c7-1c84-42e4-870f-8518575590af,investor dau retention 2,2021-04-19 12:15:43.202000+00:00,2023-07-02 09:45:20.128000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0dde1181-e77a-4ab7-b2d2-be9dc8ff4f3f,0dde1181-e77a-4ab7-b2d2-be9dc8ff4f3f,Coin Transactions 2,2021-10-08 07:28:50.341000+00:00,2023-05-24 07:01:23.966000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0df76231-a7b7-4e68-a946-965f7866d67d,0df76231-a7b7-4e68-a946-965f7866d67d,Show-wise hourly retention rolling on acquired date redshift,2023-03-28 11:16:36.944000+00:00,2023-09-09 15:18:25.849000+00:00,SPICE,False,False,Show-wise hourly retention rolling on acquired date redshift,1802f0d7-612c-4b28-86c1-b260d134cc89,WEEKLY,SATURDAY,,Asia/Calcutta,20:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0df76231-a7b7-4e68-a946-965f7866d67d/refresh-schedule/1802f0d7-612c-4b28-86c1-b260d134cc89
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0e3b5d9f-8c1f-43c3-8669-dc041b3cfd0a,0e3b5d9f-8c1f-43c3-8669-dc041b3cfd0a,Experiment Installs to show ldau,2023-08-08 11:28:33.813000+00:00,2023-09-10 10:36:07.332000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0e6e734d-ce12-4d68-ab80-88bf7a6a466a,0e6e734d-ce12-4d68-ab80-88bf7a6a466a,Amazing Inactive Books,2022-03-30 07:23:57.670000+00:00,2023-04-26 07:24:53.349000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0e7bd6a9-32e6-4aec-a772-4c8a3078f485,0e7bd6a9-32e6-4aec-a772-4c8a3078f485,projected_arpl_v2_try_2,2023-07-20 07:54:49.793000+00:00,2023-09-11 07:11:19.864000+00:00,SPICE,False,False,projected_arpl_v2_try_2,dff52285-b30e-4fca-b6e2-7868c79ae70e,DAILY,,,Asia/Calcutta,12:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0e7bd6a9-32e6-4aec-a772-4c8a3078f485/refresh-schedule/dff52285-b30e-4fca-b6e2-7868c79ae70e
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0e9a3de7-f931-48fa-8f64-52e13f03be98,0e9a3de7-f931-48fa-8f64-52e13f03be98,Last 40 days install - last 7 days - activated - paying,2022-11-11 11:07:29.603000+00:00,2023-05-26 06:30:41.496000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0eb895ba-1b2f-480d-b7ae-6f6b4b537513,0eb895ba-1b2f-480d-b7ae-6f6b4b537513,ds_act_df_one_plus_dt,2022-03-14 13:03:24.780000+00:00,2022-03-16 14:57:10.571000+00:00,DIRECT_QUERY,False,False,,,,,,,,,
