DataSetId,DataSetName,ScheduleId,Interval,DayOfWeek,DayOfMonth,Timezone,TimeOfTheDay,RefreshType,Arn
82a280db-f4fc-45f2-b0a0-3e471b11a0ab,image_past2_days_redshift,b9a585f0-1bf7-430f-a36c-f07df1cdd1fe,WEEKLY,SUNDAY,,Asia/Calcutta,20:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/82a280db-f4fc-45f2-b0a0-3e471b11a0ab/refresh-schedule/b9a585f0-1bf7-430f-a36c-f07df1cdd1fe
8300b9ba-420d-4f3c-bb39-9e72207f3521,Writers Experiment Agg Metrics,f4ff1995-dec0-4245-b246-af3819b8bc0f,DAILY,,,Asia/Calcutta,16:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8300b9ba-420d-4f3c-bb39-9e72207f3521/refresh-schedule/f4ff1995-dec0-4245-b246-af3819b8bc0f
84521b41-1d37-4bbb-99be-5bd03091a5a7,WAU MAU Novels ( Standardized) Redshift,9c95b785-00b1-442d-989e-3d16d159d5ab,DAILY,,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/84521b41-1d37-4bbb-99be-5bd03091a5a7/refresh-schedule/9c95b785-00b1-442d-989e-3d16d159d5ab
86871999-5762-435a-8e63-52a2de4f102d,Subs+PPV Engagement Metrics Automated - redshift,e2fe3b73-99d6-473a-8d29-83388e60cc40,DAILY,,,Asia/Calcutta,13:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/86871999-5762-435a-8e63-52a2de4f102d/refresh-schedule/e2fe3b73-99d6-473a-8d29-83388e60cc40
86a585af-276e-4b9a-a947-a605e2006fd0,Book Exit- Hindi India Redshift,d4dd966e-99f5-406f-9a0d-6d7f906c6dbc,DAILY,,,Asia/Calcutta,19:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/86a585af-276e-4b9a-a947-a605e2006fd0/refresh-schedule/d4dd966e-99f5-406f-9a0d-6d7f906c6dbc
8725d425-2656-4163-a011-5a0c18d29e0c,Contest Reactivation Crosstab Funnel Novels,48d456c4-2f98-42dd-900d-9dc5e5bce522,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8725d425-2656-4163-a011-5a0c18d29e0c/refresh-schedule/48d456c4-2f98-42dd-900d-9dc5e5bce522
888284d8-0968-4b80-ba8a-6c430416b18d,Chapter wise stages time_Redshift,09b59983-212d-4303-ad8c-2c55f020ac9d,DAILY,,,Asia/Calcutta,12:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/888284d8-0968-4b80-ba8a-6c430416b18d/refresh-schedule/09b59983-212d-4303-ad8c-2c55f020ac9d
88c0ca24-7f78-42b0-843c-11b09a52672b,Search Analytics - Trending Query,e3bc1c25-2ad0-4d5e-9634-a8048b34db05,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/88c0ca24-7f78-42b0-843c-11b09a52672b/refresh-schedule/e3bc1c25-2ad0-4d5e-9634-a8048b34db05
88ee6dd0-a8c1-44dc-afd2-ef5de1c48174,Conversion of Activated Users - RedShift,8a82dc83-c2cc-4011-8601-be3c47e8269c,WEEKLY,MONDAY,,Asia/Calcutta,11:35,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/88ee6dd0-a8c1-44dc-afd2-ef5de1c48174/refresh-schedule/8a82dc83-c2cc-4011-8601-be3c47e8269c
88f1309d-7ebe-4d3c-83b9-d02133a352e7,Ads Tracking redshift,b67a279c-214f-47c5-8566-aa479e1c3b06,WEEKLY,SUNDAY,,Asia/Calcutta,17:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/88f1309d-7ebe-4d3c-83b9-d02133a352e7/refresh-schedule/b67a279c-214f-47c5-8566-aa479e1c3b06
8986d9f4-8f96-48bb-8f3d-22f04b7b2770,Paying Users Weekly Retention - Automated Experiments [redshift],f772df43-b999-4808-bf2e-fb4f0abde5ff,DAILY,,,Asia/Calcutta,10:16,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8986d9f4-8f96-48bb-8f3d-22f04b7b2770/refresh-schedule/f772df43-b999-4808-bf2e-fb4f0abde5ff
8a3a3ba7-7f7b-4f77-a49e-64f023da1d9c,MoEngage Email Cohorts - on registered user base (event level),fdcb0f32-2f92-4034-9da2-6b64f49526b1,WEEKLY,SUNDAY,,Asia/Calcutta,16:47,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8a3a3ba7-7f7b-4f77-a49e-64f023da1d9c/refresh-schedule/fdcb0f32-2f92-4034-9da2-6b64f49526b1
8a6943a7-2eae-4800-97d2-ae2ac6c535c2,Fast pass Weekly Retention Paying Novel Redshift,f1cb359c-5bd1-4533-943b-4087a59e48b7,DAILY,,,Asia/Calcutta,16:50,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8a6943a7-2eae-4800-97d2-ae2ac6c535c2/refresh-schedule/f1cb359c-5bd1-4533-943b-4087a59e48b7
8ac3f4a9-0cd3-4983-82a4-d66d31105436,Experiment Data Engagement Metrics Automated [redshift],ec4263fb-58af-43b9-9683-07177dced08b,DAILY,,,Asia/Calcutta,12:35,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8ac3f4a9-0cd3-4983-82a4-d66d31105436/refresh-schedule/ec4263fb-58af-43b9-9683-07177dced08b
8b0ff7b4-4f40-436b-acde-993cf8cd64fc,WBP Book Avg Word Count Redshift,b1d7bb94-6d14-473e-98fc-83cabe700529,DAILY,,,Asia/Calcutta,14:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8b0ff7b4-4f40-436b-acde-993cf8cd64fc/refresh-schedule/b1d7bb94-6d14-473e-98fc-83cabe700529
8b48f842-437e-4ba2-8d20-f6427f4aedfe,Subscription Active/Expired (subs+ppv),25603dcf-b89a-418f-a3b6-37ae210ccfd8,DAILY,,,Asia/Calcutta,13:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8b48f842-437e-4ba2-8d20-f6427f4aedfe/refresh-schedule/25603dcf-b89a-418f-a3b6-37ae210ccfd8
8c1f35b3-3a83-4fd2-8e64-1cf729c83c1e,First Instance Returning Active Users,433c2707-6964-4a89-b2e8-05e10365ad4f,WEEKLY,MONDAY,,Asia/Calcutta,11:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8c1f35b3-3a83-4fd2-8e64-1cf729c83c1e/refresh-schedule/433c2707-6964-4a89-b2e8-05e10365ad4f
8df0e608-b582-449e-bff7-c7ad188454c7,Schedule Data Novel Redshift,9c8a6585-6da9-4002-8970-8740123e116f,DAILY,,,Asia/Calcutta,16:10,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8df0e608-b582-449e-bff7-c7ad188454c7/refresh-schedule/9c8a6585-6da9-4002-8970-8740123e116f
8df9c501-dcf8-40c9-b9ae-2c61120fa198,Playlist Deep Dive Report,a631b583-a45d-4cd0-96e1-f4e832517fba,WEEKLY,MONDAY,,Asia/Calcutta,23:55,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8df9c501-dcf8-40c9-b9ae-2c61120fa198/refresh-schedule/a631b583-a45d-4cd0-96e1-f4e832517fba
8e27c0e7-7578-4adb-a8fb-3ab5939ea31c,Installs MoM Distribution by Playtime User Tag (Redshift),d2a4544a-c658-462b-935e-a925da79de05,WEEKLY,MONDAY,,Asia/Calcutta,20:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8e27c0e7-7578-4adb-a8fb-3ab5939ea31c/refresh-schedule/d2a4544a-c658-462b-935e-a925da79de05
8e8fb0c4-e937-48c5-a47e-653b3e11c4f7,Secondary Show Discounting View 4,8728024c-bb6f-4427-a1d3-23f60aef01df,DAILY,,,Asia/Calcutta,13:15,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8e8fb0c4-e937-48c5-a47e-653b3e11c4f7/refresh-schedule/8728024c-bb6f-4427-a1d3-23f60aef01df
8eb49b14-6224-4da4-a7f8-2aefc2895829,Novels North Star Redshift,be0542dc-7b98-40e5-a7c5-e07b853f44c6,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8eb49b14-6224-4da4-a7f8-2aefc2895829/refresh-schedule/be0542dc-7b98-40e5-a7c5-e07b853f44c6
8efcb156-9452-4d3f-87b9-26ade47eaa90,Catalag Tags Engagement,62802898-5b3a-49f4-b4d7-0e172376e731,DAILY,,,Asia/Calcutta,12:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8efcb156-9452-4d3f-87b9-26ade47eaa90/refresh-schedule/62802898-5b3a-49f4-b4d7-0e172376e731
8f45a99a-52d5-459c-9225-b094efe5aea8,coins spent by churn users per day post activation Novels,49380996-c653-4358-b869-69a23b662723,WEEKLY,SUNDAY,,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8f45a99a-52d5-459c-9225-b094efe5aea8/refresh-schedule/49380996-c653-4358-b869-69a23b662723
8fd0eedd-9e41-40ee-9a0f-3809eed79d2d,Email Verification via SendGrid,d811ea7b-cc55-465f-b46c-23f3a9d2b9d2,DAILY,,,Asia/Calcutta,11:15,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8fd0eedd-9e41-40ee-9a0f-3809eed79d2d/refresh-schedule/d811ea7b-cc55-465f-b46c-23f3a9d2b9d2
8ffcf9a8-8969-42d1-ae18-8848bbf36403,Transactional info Android,7114a11a-1638-4128-ad5c-1161b907241b,DAILY,,,Asia/Calcutta,13:03,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/8ffcf9a8-8969-42d1-ae18-8848bbf36403/refresh-schedule/7114a11a-1638-4128-ad5c-1161b907241b
9002197b-e28e-4c94-8084-e5d41d053d3b,Future Scheduled Chapters Till Date Novels,3d021b7c-e66b-4226-afb3-8368efc63180,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9002197b-e28e-4c94-8084-e5d41d053d3b/refresh-schedule/3d021b7c-e66b-4226-afb3-8368efc63180
9033ad8b-191d-47c8-81e9-57b1508763d1,Novels Impression Redshift,ed545c0f-ba5c-4f2d-af76-fedd85f0165f,WEEKLY,MONDAY,,Asia/Calcutta,19:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9033ad8b-191d-47c8-81e9-57b1508763d1/refresh-schedule/ed545c0f-ba5c-4f2d-af76-fedd85f0165f
9041b8f6-2894-44f1-a957-0bae7277c302,Daily rewarded ads watched users - Redshift,58157d47-43c2-4fc9-adb0-ebcae685cb75,DAILY,,,Asia/Calcutta,14:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9041b8f6-2894-44f1-a957-0bae7277c302/refresh-schedule/58157d47-43c2-4fc9-adb0-ebcae685cb75
9075fe7c-c236-4be0-8e7f-3297e4403b2a,DAU Redshift Info 2,5568033f-d06f-4edb-9615-ffc69871f0a8,DAILY,,,Asia/Calcutta,14:02,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9075fe7c-c236-4be0-8e7f-3297e4403b2a/refresh-schedule/5568033f-d06f-4edb-9615-ffc69871f0a8
90ed6a94-a255-40d7-b7b2-e173a24e0846,Coins Spent Per Week Novels (usertgxbingertg),265c8f09-8250-4b95-a2d2-e34a04d35f9e,WEEKLY,SUNDAY,,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/90ed6a94-a255-40d7-b7b2-e173a24e0846/refresh-schedule/265c8f09-8250-4b95-a2d2-e34a04d35f9e
9121bf95-c262-4247-9e7d-b97f9d918d2c,Coins spent per day post allocation(usertgxbingertg),6431efa7-aa80-4ae3-aa5d-e0f3f550ca04,WEEKLY,SUNDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9121bf95-c262-4247-9e7d-b97f9d918d2c/refresh-schedule/6431efa7-aa80-4ae3-aa5d-e0f3f550ca04
91268631-7a94-44dd-9952-48c2d8f8a0f0,Whatsapp_Daily_opt_in_opt_out,d7747c1d-b924-4cac-beba-41ac286b427a,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/91268631-7a94-44dd-9952-48c2d8f8a0f0/refresh-schedule/d7747c1d-b924-4cac-beba-41ac286b427a
91dd0828-6f2c-40bd-ae29-d7b3cf455e10,Ad Revenue,a3c135c6-608a-4fd0-a721-45418b1403ac,DAILY,,,Asia/Calcutta,12:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/91dd0828-6f2c-40bd-ae29-d7b3cf455e10/refresh-schedule/a3c135c6-608a-4fd0-a721-45418b1403ac
920fe9ef-8413-4012-99c0-9adc3b6cc702,Books Daily Readers Redshift,4e1613c4-06eb-4bc0-9b31-66ce200c3b75,DAILY,,,Asia/Calcutta,18:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/920fe9ef-8413-4012-99c0-9adc3b6cc702/refresh-schedule/4e1613c4-06eb-4bc0-9b31-66ce200c3b75
9218fbec-223d-4094-a818-1883b27e9d99,Retention Product Listeners Source,85c2e44b-fce3-469d-a8cd-8277c18d40d5,WEEKLY,MONDAY,,Asia/Calcutta,11:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9218fbec-223d-4094-a818-1883b27e9d99/refresh-schedule/85c2e44b-fce3-469d-a8cd-8277c18d40d5
922e50ba-b0a7-4394-920f-a07e9ecbb9cc,Pocket Writers Stages Redshift,cc3abda9-2e00-4532-9b29-4c6c440be6c0,DAILY,,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/922e50ba-b0a7-4394-920f-a07e9ecbb9cc/refresh-schedule/cc3abda9-2e00-4532-9b29-4c6c440be6c0
924266c9-709f-451f-bb79-b445dc296b31,vikas_ds_ARPL_combined_data,22c8b3df-60ec-4c30-b7d5-d75e1ade2112,WEEKLY,MONDAY,,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/924266c9-709f-451f-bb79-b445dc296b31/refresh-schedule/22c8b3df-60ec-4c30-b7d5-d75e1ade2112
92ab5326-91d6-4a4a-97dc-847dbef46fd8,retention_fast_pass_week-wise Novel Redshift,fc497574-2207-4d43-bce7-31759c68c20a,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/92ab5326-91d6-4a4a-97dc-847dbef46fd8/refresh-schedule/fc497574-2207-4d43-bce7-31759c68c20a
937c68a4-381b-4227-b216-3a64ec2cef61,Web campaign performance (with filters),3f07bd91-3c6a-401d-9355-d8fa4dcc5e4a,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/937c68a4-381b-4227-b216-3a64ec2cef61/refresh-schedule/3f07bd91-3c6a-401d-9355-d8fa4dcc5e4a
93b19c1b-0961-4258-9e0c-7327a364b975,Novel Revenue Share (All columns) Redshift,ec0f043b-f803-467c-90f9-6e4c27bf9ff1,DAILY,,,Asia/Calcutta,16:39,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/93b19c1b-0961-4258-9e0c-7327a364b975/refresh-schedule/ec0f043b-f803-467c-90f9-6e4c27bf9ff1
943bb8ac-bc6e-4b55-9c22-f61937cc6723,stage_wise_latest_seq_number,0027dbb3-e15d-4314-b4f3-84a37d29a12d,DAILY,,,Asia/Calcutta,12:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/943bb8ac-bc6e-4b55-9c22-f61937cc6723/refresh-schedule/0027dbb3-e15d-4314-b4f3-84a37d29a12d
94c8c973-8736-4217-8a41-98217316f1b2,Weekly Revenue Retention Calendar week wise - Redshift,15c0855e-8e79-42e9-a383-499e5f0175e9,DAILY,,,Asia/Calcutta,09:39,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/94c8c973-8736-4217-8a41-98217316f1b2/refresh-schedule/15c0855e-8e79-42e9-a383-499e5f0175e9
9541129b-f020-4a08-828e-b28fec6bfec6,Ops Tech Team Assignment Redshift,4c2ee4fb-85ec-486c-a741-6458a52dc6b0,DAILY,,,Asia/Calcutta,12:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9541129b-f020-4a08-828e-b28fec6bfec6/refresh-schedule/4c2ee4fb-85ec-486c-a741-6458a52dc6b0
95e4db95-133f-4c1c-979f-bd9259bd40ba,Book Wise Hourly Retention Redshift,7b33e5af-d4b3-488e-8781-0abd104b4edb,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/95e4db95-133f-4c1c-979f-bd9259bd40ba/refresh-schedule/7b33e5af-d4b3-488e-8781-0abd104b4edb
9627045c-9083-4867-b35b-806d3a7cf213,Show Detail Payment Funnel Tracking v2,91a521b9-43d9-4e38-a06a-10da220ed7f6,WEEKLY,MONDAY,,Asia/Calcutta,18:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9627045c-9083-4867-b35b-806d3a7cf213/refresh-schedule/91a521b9-43d9-4e38-a06a-10da220ed7f6
969d5b8c-98fe-495c-a50b-fb19b2c54189,show_hourwise_revenue_redshift,1808a5c5-ece9-450b-aab4-1d16d88f2c33,WEEKLY,SUNDAY,,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/969d5b8c-98fe-495c-a50b-fb19b2c54189/refresh-schedule/1808a5c5-ece9-450b-aab4-1d16d88f2c33
9705e7b7-da90-482a-bb83-854d667cdac7,Paying Users Monthly Retention 1.0 Calendar Month wise - Redshift,32a17703-1bcf-4290-aefd-bd6935a1a3d1,DAILY,,,Asia/Calcutta,09:37,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9705e7b7-da90-482a-bb83-854d667cdac7/refresh-schedule/32a17703-1bcf-4290-aefd-bd6935a1a3d1
973cf251-a662-4ea2-83b2-d7074ff50dc1,1 hr Eng - last 7,0183f52a-09eb-4bc0-b587-9b79d9192239,DAILY,,,Asia/Calcutta,15:57,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/973cf251-a662-4ea2-83b2-d7074ff50dc1/refresh-schedule/0183f52a-09eb-4bc0-b587-9b79d9192239
978f55e9-8bc0-4fff-bcee-1b2f7f4a047b,Paying Users Retention part1 - Redshift,d4b5cdb1-a8ff-4260-9719-57594efda132,DAILY,,,Asia/Calcutta,09:31,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/978f55e9-8bc0-4fff-bcee-1b2f7f4a047b/refresh-schedule/d4b5cdb1-a8ff-4260-9719-57594efda132
97e52066-c061-41ca-884d-518f7effa9d7,otp_login_info_redshift,1b77907d-69d0-425d-b660-f0078a8b4c57,WEEKLY,MONDAY,,Asia/Calcutta,09:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/97e52066-c061-41ca-884d-518f7effa9d7/refresh-schedule/1b77907d-69d0-425d-b660-f0078a8b4c57
97e52066-c061-41ca-884d-518f7effa9d7,otp_login_info_redshift,ac018686-ceea-4ad0-b91f-fc7692af21e4,WEEKLY,THURSDAY,,Asia/Calcutta,09:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/97e52066-c061-41ca-884d-518f7effa9d7/refresh-schedule/ac018686-ceea-4ad0-b91f-fc7692af21e4
98292fb7-696b-447b-8de7-f06834789142,Novels Tiering Analysis Real Time,76609962-8c8f-4a1c-8d78-a5340d5e8c0a,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98292fb7-696b-447b-8de7-f06834789142/refresh-schedule/76609962-8c8f-4a1c-8d78-a5340d5e8c0a
983303f0-3d57-4529-8b4a-63af55327e70,AB Testing Engagment Weekly Ldau and Active Shows [redshift],867c52fb-b34c-41a8-ab84-960b756e558a,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/983303f0-3d57-4529-8b4a-63af55327e70/refresh-schedule/867c52fb-b34c-41a8-ab84-960b756e558a
98733d19-7920-446b-89e5-220a210402fd,redshift_transaction_platform,db278453-c363-42b3-a374-8772a9fd0f9b,DAILY,,,Asia/Calcutta,12:05,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98733d19-7920-446b-89e5-220a210402fd/refresh-schedule/db278453-c363-42b3-a374-8772a9fd0f9b
9877059a-bbe3-4b80-9342-41af3a8275aa,Comments_data_query,d2f83e51-70d0-4d3b-b0eb-7ec8395f7ff9,WEEKLY,SATURDAY,,Asia/Calcutta,23:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9877059a-bbe3-4b80-9342-41af3a8275aa/refresh-schedule/d2f83e51-70d0-4d3b-b0eb-7ec8395f7ff9
989eb334-ade6-4338-a706-358241a961dc,Stories Count on Shows - Redshift,2cb8e412-ddb9-4fbc-9c81-178baa8452c1,WEEKLY,SATURDAY,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/989eb334-ade6-4338-a706-358241a961dc/refresh-schedule/2cb8e412-ddb9-4fbc-9c81-178baa8452c1
98e7a6ba-1447-4847-a061-663667c0799f,Coin Buying vs Spending Weekly Redshift,2b2a3b09-87c6-40fe-b88c-93b787bfa1c5,WEEKLY,MONDAY,,Asia/Calcutta,10:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/98e7a6ba-1447-4847-a061-663667c0799f/refresh-schedule/2b2a3b09-87c6-40fe-b88c-93b787bfa1c5
9a553047-660d-42d3-a155-28c3d2f41250,Plan wise Revenue,6377cf99-2f0d-41d9-910e-58cb50fb6c49,DAILY,,,Asia/Calcutta,11:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9a553047-660d-42d3-a155-28c3d2f41250/refresh-schedule/6377cf99-2f0d-41d9-910e-58cb50fb6c49
9a728a46-acbe-44c5-a637-11bed7e6c96d,weekly_comparison_fast_pass - Redshift,9866298c-8aa9-4316-ad7c-d4ce51b48805,DAILY,,,Asia/Calcutta,10:09,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9a728a46-acbe-44c5-a637-11bed7e6c96d/refresh-schedule/9866298c-8aa9-4316-ad7c-d4ce51b48805
9abcca22-d5c5-4bcc-b450-6b759f180ae3,WBP Payment Consolidated Redshift,f0085f7a-c4b8-439f-a2e4-3f46ed5c2861,DAILY,,,Asia/Calcutta,12:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9abcca22-d5c5-4bcc-b450-6b759f180ae3/refresh-schedule/f0085f7a-c4b8-439f-a2e4-3f46ed5c2861
9b4615fa-fd1d-42c0-9911-1dc58bd318f6,date_wise_revenue_schedule_episodes - Redshift,a39438aa-d581-462c-9dc4-2621c17bf0f0,DAILY,,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b4615fa-fd1d-42c0-9911-1dc58bd318f6/refresh-schedule/a39438aa-d581-462c-9dc4-2621c17bf0f0
9b4615fa-fd1d-42c0-9911-1dc58bd318f6,date_wise_revenue_schedule_episodes - Redshift,d6f91ee4-0af4-46cb-93fb-71157b99ef1f,DAILY,,,Asia/Calcutta,16:15,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b4615fa-fd1d-42c0-9911-1dc58bd318f6/refresh-schedule/d6f91ee4-0af4-46cb-93fb-71157b99ef1f
9b6a9403-8c6e-4f4b-aff2-e0dabdc067c9,Show revenue 30 days,a254fac3-cb09-4e25-80b5-6d7fc69107f7,DAILY,,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b6a9403-8c6e-4f4b-aff2-e0dabdc067c9/refresh-schedule/a254fac3-cb09-4e25-80b5-6d7fc69107f7
9b8b955c-ea32-4fef-9ce1-bf4866a92620,web campaign performance (when button clicked),e754eba3-8017-40ec-988c-50d86c4fcfd8,DAILY,,,Asia/Calcutta,11:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9b8b955c-ea32-4fef-9ce1-bf4866a92620/refresh-schedule/e754eba3-8017-40ec-988c-50d86c4fcfd8
9bccc400-41d6-421b-af7c-4486c74b4d5b,auto_play_ad_tracking_v1_redshift,fc614516-00f6-4af3-99f8-70550680daba,WEEKLY,SUNDAY,,Asia/Calcutta,17:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9bccc400-41d6-421b-af7c-4486c74b4d5b/refresh-schedule/fc614516-00f6-4af3-99f8-70550680daba
9c1368aa-5cd6-4b6f-a11b-edeeecc123ee,Shows' Revenue Aggregated Last 30 days_RedShift,851ee526-7fb4-4393-bdbb-5dfb32122086,DAILY,,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9c1368aa-5cd6-4b6f-a11b-edeeecc123ee/refresh-schedule/851ee526-7fb4-4393-bdbb-5dfb32122086
9d072c6e-6b73-421d-9fe0-3fad6640cdc1,Rewarded Video ads experiments Retention - Redshift,e033b706-3208-4e31-a918-32e449f74769,WEEKLY,SUNDAY,,Asia/Calcutta,14:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9d072c6e-6b73-421d-9fe0-3fad6640cdc1/refresh-schedule/e033b706-3208-4e31-a918-32e449f74769
9d719b7d-8256-4e76-97a0-732fb6b3b41a,30 Day Cohort Wise Book Performance Redshift,7b941c39-df2d-41b0-873a-264032330bac,WEEKLY,MONDAY,,Asia/Calcutta,10:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9d719b7d-8256-4e76-97a0-732fb6b3b41a/refresh-schedule/7b941c39-df2d-41b0-873a-264032330bac
9e0caf29-38bd-4f56-8b1f-cfe3b18fa5d3,Show_aging_dataset,c1abcd79-0a25-4de8-b46c-206b90cc441e,DAILY,,,Asia/Calcutta,12:01,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9e0caf29-38bd-4f56-8b1f-cfe3b18fa5d3/refresh-schedule/c1abcd79-0a25-4de8-b46c-206b90cc441e
9e37939d-1b17-465f-bfea-be010c642597,Campaign Experiments Sanity,e45d55ec-b171-433e-b4b1-f1c12cc6de18,DAILY,,,Asia/Calcutta,10:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/9e37939d-1b17-465f-bfea-be010c642597/refresh-schedule/e45d55ec-b171-433e-b4b1-f1c12cc6de18
